season,player,team,matches,minutes,goals,goals_per_match,minutes_per_goal
2028,Barcelona_Player1,Barcelona,10,100,2,0.2,50.0
2028,Barcelona_Player2,Barcelona,4,124,1,0.25,124.0
2028,Barcelona_Player3,Barcelona,10,190,2,0.2,95.0
2028,Barcelona_Player4,Barcelona,15,705,5,0.3333333333333333,141.0
2028,Barcelona_Player5,Barcelona,10,810,3,0.3,270.0
2028,Barcelona_Player6,Barcelona,19,342,6,0.3157894736842105,57.0
2028,Barcelona_Player7,Barcelona,20,480,11,0.55,43.63636363636363
2028,Barcelona_Player8,Barcelona,29,841,10,0.3448275862068966,84.1
2028,Barcelona_Player9,Barcelona,31,1395,8,0.25806451612903225,174.375
2028,Barcelona_Player10,Barcelona,31,2697,15,0.4838709677419355,179.8
2028,Barcelona_Player11,Barcelona,34,1802,13,0.38235294117647056,138.6153846153846
2028,Barcelona_Player12,Barcelona,32,2400,12,0.375,200.0
2028,Barcelona_Player13,Barcelona,22,1342,7,0.3181818181818182,191.71428571428572
2028,Barcelona_Player14,Barcelona,13,897,3,0.23076923076923078,299.0
2028,Barcelona_Player15,Barcelona,17,323,6,0.35294117647058826,53.833333333333336
2028,Barcelona_Player16,Barcelona,12,348,6,0.5,58.0
2028,Barcelona_Player17,Barcelona,7,343,2,0.2857142857142857,171.5
2028,Barcelona_Player18,Barcelona,20,300,2,0.1,150.0
2028,Barcelona_Player19,Barcelona,8,672,7,0.875,96.0
2028,Barcelona_Player20,Barcelona,27,918,6,0.2222222222222222,153.0
2028,Barcelona_Player21,Barcelona,1,27,0,0.0,27.0
2028,Barcelona_Player22,Barcelona,4,116,3,0.75,38.666666666666664
2028,Barcelona_Player23,Barcelona,37,2368,13,0.35135135135135137,182.15384615384616
2028,Barcelona_Player24,Barcelona,16,496,3,0.1875,165.33333333333334
2028,Barcelona_Player25,Barcelona,35,1295,13,0.37142857142857144,99.61538461538461
2028,Atlético_Player1,Atlético Madrid,8,240,3,0.375,80.0
2028,Atlético_Player2,Atlético Madrid,3,120,0,0.0,120.0
2028,Atlético_Player3,Atlético Madrid,24,1872,10,0.4166666666666667,187.2
2028,Atlético_Player4,Atlético Madrid,27,2430,11,0.4074074074074074,220.9090909090909
2028,Atlético_Player5,Atlético Madrid,9,270,6,0.6666666666666666,45.0
2028,Atlético_Player6,Atlético Madrid,2,188,0,0.0,188.0
2028,Atlético_Player7,Atlético Madrid,3,222,1,0.3333333333333333,222.0
2028,Atlético_Player8,Atlético Madrid,6,168,1,0.16666666666666666,168.0
2028,Atlético_Player9,Atlético Madrid,18,630,12,0.6666666666666666,52.5
2028,Atlético_Player10,Atlético Madrid,36,2664,14,0.3888888888888889,190.28571428571428
2028,Atlético_Player11,Atlético Madrid,32,864,9,0.28125,96.0
2028,Atlético_Player12,Atlético Madrid,6,540,2,0.3333333333333333,270.0
2028,Atlético_Player13,Atlético Madrid,14,476,2,0.14285714285714285,238.0
2028,Atlético_Player14,Atlético Madrid,31,930,7,0.22580645161290322,132.85714285714286
2028,Atlético_Player15,Atlético Madrid,26,1872,12,0.46153846153846156,156.0
2028,Atlético_Player16,Atlético Madrid,14,1064,3,0.21428571428571427,354.6666666666667
2028,Atlético_Player17,Atlético Madrid,3,261,0,0.0,261.0
2028,Atlético_Player18,Atlético Madrid,23,345,5,0.21739130434782608,69.0
2028,Atlético_Player19,Atlético Madrid,32,1824,11,0.34375,165.8181818181818
2028,Atlético_Player20,Atlético Madrid,20,1380,6,0.3,230.0
2028,Atlético_Player21,Atlético Madrid,33,2145,11,0.3333333333333333,195.0
2028,Atlético_Player22,Atlético Madrid,13,598,2,0.15384615384615385,299.0
2028,Atlético_Player23,Atlético Madrid,21,840,4,0.19047619047619047,210.0
2028,Atlético_Player24,Atlético Madrid,31,2728,7,0.22580645161290322,389.7142857142857
2028,Atlético_Player25,Atlético Madrid,9,441,2,0.2222222222222222,220.5
2028,Girona_Player1,Girona,14,938,9,0.6428571428571429,104.22222222222223
2028,Girona_Player2,Girona,18,720,8,0.4444444444444444,90.0
2028,Girona_Player3,Girona,3,138,1,0.3333333333333333,138.0
2028,Girona_Player4,Girona,35,2940,13,0.37142857142857144,226.15384615384616
2028,Girona_Player5,Girona,17,1581,4,0.23529411764705882,395.25
2028,Girona_Player6,Girona,5,325,1,0.2,325.0
2028,Girona_Player7,Girona,15,945,3,0.2,315.0
2028,Girona_Player8,Girona,22,792,2,0.09090909090909091,396.0
2028,Girona_Player9,Girona,30,360,11,0.36666666666666664,32.72727272727273
2028,Girona_Player10,Girona,28,1904,6,0.21428571428571427,317.3333333333333
2028,Girona_Player11,Girona,4,72,0,0.0,72.0
2028,Girona_Player12,Girona,18,1548,9,0.5,172.0
2028,Girona_Player13,Girona,29,870,6,0.20689655172413793,145.0
2028,Girona_Player14,Girona,29,2552,12,0.41379310344827586,212.66666666666666
2028,Girona_Player15,Girona,27,432,6,0.2222222222222222,72.0
2028,Girona_Player16,Girona,19,1729,4,0.21052631578947367,432.25
2028,Girona_Player17,Girona,17,544,5,0.29411764705882354,108.8
2028,Girona_Player18,Girona,13,533,2,0.15384615384615385,266.5
2028,Girona_Player19,Girona,13,377,7,0.5384615384615384,53.857142857142854
2028,Girona_Player20,Girona,26,702,6,0.23076923076923078,117.0
2028,Girona_Player21,Girona,36,1548,12,0.3333333333333333,129.0
2028,Girona_Player22,Girona,16,1392,5,0.3125,278.4
2028,Girona_Player23,Girona,27,1593,11,0.4074074074074074,144.8181818181818
2028,Girona_Player24,Girona,8,496,2,0.25,248.0
2028,Girona_Player25,Girona,3,219,0,0.0,219.0
2028,Athletic_Player1,Athletic Club,26,2106,5,0.19230769230769232,421.2
2028,Athletic_Player2,Athletic Club,17,221,9,0.5294117647058824,24.555555555555557
2028,Athletic_Player3,Athletic Club,36,1260,6,0.16666666666666666,210.0
2028,Athletic_Player4,Athletic Club,13,715,6,0.46153846153846156,119.16666666666667
2028,Athletic_Player5,Athletic Club,0,0,0,0.0,0.0
2028,Athletic_Player6,Athletic Club,35,1400,12,0.34285714285714286,116.66666666666667
2028,Athletic_Player7,Athletic Club,21,672,6,0.2857142857142857,112.0
2028,Athletic_Player8,Athletic Club,17,850,6,0.35294117647058826,141.66666666666666
2028,Athletic_Player9,Athletic Club,25,1925,7,0.28,275.0
2028,Athletic_Player10,Athletic Club,2,176,1,0.5,176.0
2028,Athletic_Player11,Athletic Club,5,55,0,0.0,55.0
2028,Athletic_Player12,Athletic Club,32,2240,8,0.25,280.0
2028,Athletic_Player13,Athletic Club,14,1008,6,0.42857142857142855,168.0
2028,Athletic_Player14,Athletic Club,23,759,9,0.391304347826087,84.33333333333333
2028,Athletic_Player15,Athletic Club,19,703,5,0.2631578947368421,140.6
2028,Athletic_Player16,Athletic Club,8,296,1,0.125,296.0
2028,Athletic_Player17,Athletic Club,22,1892,6,0.2727272727272727,315.3333333333333
2028,Athletic_Player18,Athletic Club,12,612,3,0.25,204.0
2028,Athletic_Player19,Athletic Club,16,384,2,0.125,192.0
2028,Athletic_Player20,Athletic Club,30,390,11,0.36666666666666664,35.45454545454545
2028,Athletic_Player21,Athletic Club,32,864,12,0.375,72.0
2028,Athletic_Player22,Athletic Club,1,75,1,1.0,75.0
2028,Athletic_Player23,Athletic Club,2,160,0,0.0,160.0
2028,Athletic_Player24,Athletic Club,36,1944,11,0.3055555555555556,176.72727272727272
2028,Athletic_Player25,Athletic Club,0,0,0,0.0,0.0
2028,Real_Player1,Real Sociedad,14,798,4,0.2857142857142857,199.5
2028,Real_Player2,Real Sociedad,31,1860,15,0.4838709677419355,124.0
2028,Real_Player3,Real Sociedad,8,432,3,0.375,144.0
2028,Real_Player4,Real Sociedad,19,1539,4,0.21052631578947367,384.75
2028,Real_Player5,Real Sociedad,5,65,0,0.0,65.0
2028,Real_Player6,Real Sociedad,2,20,0,0.0,20.0
2028,Real_Player7,Real Sociedad,14,784,3,0.21428571428571427,261.3333333333333
2028,Real_Player8,Real Sociedad,2,78,0,0.0,78.0
2028,Real_Player9,Real Sociedad,28,1652,7,0.25,236.0
2028,Real_Player10,Real Sociedad,13,936,8,0.6153846153846154,117.0
2028,Real_Player11,Real Sociedad,29,696,9,0.3103448275862069,77.33333333333333
2028,Real_Player12,Real Sociedad,29,870,12,0.41379310344827586,72.5
2028,Real_Player13,Real Sociedad,23,1541,5,0.21739130434782608,308.2
2028,Real_Player14,Real Sociedad,17,289,8,0.47058823529411764,36.125
2028,Real_Player15,Real Sociedad,31,527,7,0.22580645161290322,75.28571428571429
2028,Real_Player16,Real Sociedad,9,828,1,0.1111111111111111,828.0
2028,Real_Player17,Real Sociedad,1,77,0,0.0,77.0
2028,Real_Player18,Real Sociedad,28,2520,12,0.42857142857142855,210.0
2028,Real_Player19,Real Sociedad,12,120,4,0.3333333333333333,30.0
2028,Real_Player20,Real Sociedad,2,98,0,0.0,98.0
2028,Real_Player21,Real Sociedad,1,43,0,0.0,43.0
2028,Real_Player22,Real Sociedad,8,744,2,0.25,372.0
2028,Real_Player23,Real Sociedad,24,432,11,0.4583333333333333,39.27272727272727
2028,Real_Player24,Real Sociedad,34,2720,5,0.14705882352941177,544.0
2028,Real_Player25,Real Sociedad,14,308,6,0.42857142857142855,51.333333333333336
2028,Real_Player1,Real Betis,10,660,2,0.2,330.0
2028,Real_Player2,Real Betis,28,1288,9,0.32142857142857145,143.11111111111111
2028,Real_Player3,Real Betis,5,100,1,0.2,100.0
2028,Real_Player4,Real Betis,20,1880,11,0.55,170.9090909090909
2028,Real_Player5,Real Betis,20,480,2,0.1,240.0
2028,Real_Player6,Real Betis,3,162,1,0.3333333333333333,162.0
2028,Real_Player7,Real Betis,32,2560,14,0.4375,182.85714285714286
2028,Real_Player8,Real Betis,4,356,0,0.0,356.0
2028,Real_Player9,Real Betis,33,1881,4,0.12121212121212122,470.25
2028,Real_Player10,Real Betis,21,672,11,0.5238095238095238,61.09090909090909
2028,Real_Player11,Real Betis,13,364,3,0.23076923076923078,121.33333333333333
2028,Real_Player12,Real Betis,1,77,1,1.0,77.0
2028,Real_Player13,Real Betis,22,1210,5,0.22727272727272727,242.0
2028,Real_Player14,Real Betis,5,160,1,0.2,160.0
2028,Real_Player15,Real Betis,7,448,2,0.2857142857142857,224.0
2028,Real_Player16,Real Betis,35,2450,16,0.45714285714285713,153.125
2028,Real_Player17,Real Betis,35,2240,14,0.4,160.0
2028,Real_Player18,Real Betis,25,2000,12,0.48,166.66666666666666
2028,Real_Player19,Real Betis,9,369,3,0.3333333333333333,123.0
2028,Real_Player20,Real Betis,19,456,8,0.42105263157894735,57.0
2028,Real_Player21,Real Betis,13,1092,3,0.23076923076923078,364.0
2028,Real_Player22,Real Betis,31,682,11,0.3548387096774194,62.0
2028,Real_Player23,Real Betis,0,0,0,0.0,0.0
2028,Real_Player24,Real Betis,16,1440,2,0.125,720.0
2028,Real_Player25,Real Betis,3,48,0,0.0,48.0
2028,Villarreal_Player1,Villarreal,8,336,1,0.125,336.0
2028,Villarreal_Player2,Villarreal,33,3102,11,0.3333333333333333,282.0
2028,Villarreal_Player3,Villarreal,18,1080,6,0.3333333333333333,180.0
2028,Villarreal_Player4,Villarreal,36,2052,12,0.3333333333333333,171.0
2028,Villarreal_Player5,Villarreal,26,1482,6,0.23076923076923078,247.0
2028,Villarreal_Player6,Villarreal,12,612,6,0.5,102.0
2028,Villarreal_Player7,Villarreal,23,368,9,0.391304347826087,40.888888888888886
2028,Villarreal_Player8,Villarreal,19,931,3,0.15789473684210525,310.3333333333333
2028,Villarreal_Player9,Villarreal,28,1456,12,0.42857142857142855,121.33333333333333
2028,Villarreal_Player10,Villarreal,23,1219,5,0.21739130434782608,243.8
2028,Villarreal_Player11,Villarreal,24,312,7,0.2916666666666667,44.57142857142857
2028,Villarreal_Player12,Villarreal,30,870,7,0.23333333333333334,124.28571428571429
2028,Villarreal_Player13,Villarreal,10,240,1,0.1,240.0
2028,Villarreal_Player14,Villarreal,6,90,3,0.5,30.0
2028,Villarreal_Player15,Villarreal,19,912,4,0.21052631578947367,228.0
2028,Villarreal_Player16,Villarreal,33,2574,12,0.36363636363636365,214.5
2028,Villarreal_Player17,Villarreal,15,1260,2,0.13333333333333333,630.0
2028,Villarreal_Player18,Villarreal,30,2520,6,0.2,420.0
2028,Villarreal_Player19,Villarreal,26,546,9,0.34615384615384615,60.666666666666664
2028,Villarreal_Player20,Villarreal,2,166,0,0.0,166.0
2028,Villarreal_Player21,Villarreal,17,1292,7,0.4117647058823529,184.57142857142858
2028,Villarreal_Player22,Villarreal,25,1950,3,0.12,650.0
2028,Villarreal_Player23,Villarreal,11,132,5,0.45454545454545453,26.4
2028,Villarreal_Player24,Villarreal,8,256,3,0.375,85.33333333333333
2028,Villarreal_Player25,Villarreal,16,256,4,0.25,64.0
2028,Valencia_Player1,Valencia,32,960,11,0.34375,87.27272727272727
2028,Valencia_Player2,Valencia,31,930,5,0.16129032258064516,186.0
2028,Valencia_Player3,Valencia,0,0,0,0.0,0.0
2028,Valencia_Player4,Valencia,0,0,0,0.0,0.0
2028,Valencia_Player5,Valencia,35,1680,8,0.22857142857142856,210.0
2028,Valencia_Player6,Valencia,7,133,3,0.42857142857142855,44.333333333333336
2028,Valencia_Player7,Valencia,32,896,12,0.375,74.66666666666667
2028,Valencia_Player8,Valencia,27,513,8,0.2962962962962963,64.125
2028,Valencia_Player9,Valencia,7,182,4,0.5714285714285714,45.5
2028,Valencia_Player10,Valencia,26,442,2,0.07692307692307693,221.0
2028,Valencia_Player11,Valencia,17,323,6,0.35294117647058826,53.833333333333336
2028,Valencia_Player12,Valencia,4,188,1,0.25,188.0
2028,Valencia_Player13,Valencia,25,1700,5,0.2,340.0
2028,Valencia_Player14,Valencia,21,1302,7,0.3333333333333333,186.0
2028,Valencia_Player15,Valencia,5,290,0,0.0,290.0
2028,Valencia_Player16,Valencia,12,1020,7,0.5833333333333334,145.71428571428572
2028,Valencia_Player17,Valencia,4,148,7,1.75,21.142857142857142
2028,Valencia_Player18,Valencia,2,120,2,1.0,60.0
2028,Valencia_Player19,Valencia,25,250,5,0.2,50.0
2028,Valencia_Player20,Valencia,16,272,5,0.3125,54.4
2028,Valencia_Player21,Valencia,24,480,9,0.375,53.333333333333336
2028,Valencia_Player22,Valencia,5,50,0,0.0,50.0
2028,Valencia_Player23,Valencia,0,0,0,0.0,0.0
2028,Valencia_Player24,Valencia,2,148,0,0.0,148.0
2028,Valencia_Player25,Valencia,20,780,9,0.45,86.66666666666667
2028,Sevilla_Player1,Sevilla,28,2380,8,0.2857142857142857,297.5
2028,Sevilla_Player2,Sevilla,5,115,3,0.6,38.333333333333336
2028,Sevilla_Player3,Sevilla,1,24,0,0.0,24.0
2028,Sevilla_Player4,Sevilla,27,1296,12,0.4444444444444444,108.0
2028,Sevilla_Player5,Sevilla,18,1530,9,0.5,170.0
2028,Sevilla_Player6,Sevilla,7,217,2,0.2857142857142857,108.5
2028,Sevilla_Player7,Sevilla,36,900,8,0.2222222222222222,112.5
2028,Sevilla_Player8,Sevilla,9,126,4,0.4444444444444444,31.5
2028,Sevilla_Player9,Sevilla,22,1782,10,0.45454545454545453,178.2
2028,Sevilla_Player10,Sevilla,33,1584,9,0.2727272727272727,176.0
2028,Sevilla_Player11,Sevilla,11,902,6,0.5454545454545454,150.33333333333334
2028,Sevilla_Player12,Sevilla,37,1517,14,0.3783783783783784,108.35714285714286
2028,Sevilla_Player13,Sevilla,25,2100,6,0.24,350.0
2028,Sevilla_Player14,Sevilla,26,780,9,0.34615384615384615,86.66666666666667
2028,Sevilla_Player15,Sevilla,33,792,14,0.42424242424242425,56.57142857142857
2028,Sevilla_Player16,Sevilla,13,559,5,0.38461538461538464,111.8
2028,Sevilla_Player17,Sevilla,18,918,7,0.3888888888888889,131.14285714285714
2028,Sevilla_Player18,Sevilla,33,1914,13,0.3939393939393939,147.23076923076923
2028,Sevilla_Player19,Sevilla,9,504,2,0.2222222222222222,252.0
2028,Sevilla_Player20,Sevilla,5,375,0,0.0,375.0
2028,Sevilla_Player21,Sevilla,3,96,0,0.0,96.0
2028,Sevilla_Player22,Sevilla,30,750,9,0.3,83.33333333333333
2028,Sevilla_Player23,Sevilla,19,855,4,0.21052631578947367,213.75
2028,Sevilla_Player24,Sevilla,4,260,2,0.5,130.0
2028,Sevilla_Player25,Sevilla,25,250,8,0.32,31.25
2028,Getafe_Player1,Getafe,14,882,4,0.2857142857142857,220.5
2028,Getafe_Player2,Getafe,35,1015,13,0.37142857142857144,78.07692307692308
2028,Getafe_Player3,Getafe,1,35,0,0.0,35.0
2028,Getafe_Player4,Getafe,4,44,1,0.25,44.0
2028,Getafe_Player5,Getafe,33,2145,8,0.24242424242424243,268.125
2028,Getafe_Player6,Getafe,1,63,1,1.0,63.0
2028,Getafe_Player7,Getafe,37,1998,5,0.13513513513513514,399.6
2028,Getafe_Player8,Getafe,29,1334,9,0.3103448275862069,148.22222222222223
2028,Getafe_Player9,Getafe,18,252,8,0.4444444444444444,31.5
2028,Getafe_Player10,Getafe,26,2314,8,0.3076923076923077,289.25
2028,Getafe_Player11,Getafe,31,465,9,0.2903225806451613,51.666666666666664
2028,Getafe_Player12,Getafe,14,490,8,0.5714285714285714,61.25
2028,Getafe_Player13,Getafe,27,621,7,0.25925925925925924,88.71428571428571
2028,Getafe_Player14,Getafe,18,738,3,0.16666666666666666,246.0
2028,Getafe_Player15,Getafe,18,630,6,0.3333333333333333,105.0
2028,Getafe_Player16,Getafe,7,161,5,0.7142857142857143,32.2
2028,Getafe_Player17,Getafe,25,675,4,0.16,168.75
2028,Getafe_Player18,Getafe,32,384,11,0.34375,34.90909090909091
2028,Getafe_Player19,Getafe,9,342,6,0.6666666666666666,57.0
2028,Getafe_Player20,Getafe,34,1530,8,0.23529411764705882,191.25
2028,Getafe_Player21,Getafe,8,248,4,0.5,62.0
2028,Getafe_Player22,Getafe,12,1116,5,0.4166666666666667,223.2
2028,Getafe_Player23,Getafe,8,408,2,0.25,204.0
2028,Getafe_Player24,Getafe,13,1118,2,0.15384615384615385,559.0
2028,Getafe_Player25,Getafe,25,1025,2,0.08,512.5
2028,Osasuna_Player1,Osasuna,30,810,6,0.2,135.0
2028,Osasuna_Player2,Osasuna,7,266,1,0.14285714285714285,266.0
2028,Osasuna_Player3,Osasuna,28,2520,10,0.35714285714285715,252.0
2028,Osasuna_Player4,Osasuna,34,1938,10,0.29411764705882354,193.8
2028,Osasuna_Player5,Osasuna,5,450,2,0.4,225.0
2028,Osasuna_Player6,Osasuna,14,742,6,0.42857142857142855,123.66666666666667
2028,Osasuna_Player7,Osasuna,19,1539,6,0.3157894736842105,256.5
2028,Osasuna_Player8,Osasuna,2,136,1,0.5,136.0
2028,Osasuna_Player9,Osasuna,13,208,3,0.23076923076923078,69.33333333333333
2028,Osasuna_Player10,Osasuna,28,672,4,0.14285714285714285,168.0
2028,Osasuna_Player11,Osasuna,30,360,10,0.3333333333333333,36.0
2028,Osasuna_Player12,Osasuna,14,1316,7,0.5,188.0
2028,Osasuna_Player13,Osasuna,7,343,2,0.2857142857142857,171.5
2028,Osasuna_Player14,Osasuna,30,1830,14,0.4666666666666667,130.71428571428572
2028,Osasuna_Player15,Osasuna,6,156,0,0.0,156.0
2028,Osasuna_Player16,Osasuna,6,156,1,0.16666666666666666,156.0
2028,Osasuna_Player17,Osasuna,37,2331,11,0.2972972972972973,211.9090909090909
2028,Osasuna_Player18,Osasuna,4,156,2,0.5,78.0
2028,Osasuna_Player19,Osasuna,20,580,0,0.0,580.0
2028,Osasuna_Player20,Osasuna,20,600,9,0.45,66.66666666666667
2028,Osasuna_Player21,Osasuna,12,720,4,0.3333333333333333,180.0
2028,Osasuna_Player22,Osasuna,32,832,10,0.3125,83.2
2028,Osasuna_Player23,Osasuna,16,1120,0,0.0,1120.0
2028,Osasuna_Player24,Osasuna,35,490,7,0.2,70.0
2028,Osasuna_Player25,Osasuna,31,992,10,0.3225806451612903,99.2
2028,Las_Player1,Las Palmas,30,1590,13,0.43333333333333335,122.3076923076923
2028,Las_Player2,Las Palmas,11,627,3,0.2727272727272727,209.0
2028,Las_Player3,Las Palmas,5,120,1,0.2,120.0
2028,Las_Player4,Las Palmas,16,432,7,0.4375,61.714285714285715
2028,Las_Player5,Las Palmas,2,80,1,0.5,80.0
2028,Las_Player6,Las Palmas,8,528,1,0.125,528.0
2028,Las_Player7,Las Palmas,30,2220,10,0.3333333333333333,222.0
2028,Las_Player8,Las Palmas,1,71,1,1.0,71.0
2028,Las_Player9,Las Palmas,9,576,3,0.3333333333333333,192.0
2028,Las_Player10,Las Palmas,0,0,0,0.0,0.0
2028,Las_Player11,Las Palmas,14,854,0,0.0,854.0
2028,Las_Player12,Las Palmas,36,864,8,0.2222222222222222,108.0
2028,Las_Player13,Las Palmas,8,424,4,0.5,106.0
2028,Las_Player14,Las Palmas,24,2040,12,0.5,170.0
2028,Las_Player15,Las Palmas,18,1674,6,0.3333333333333333,279.0
2028,Las_Player16,Las Palmas,27,1755,5,0.18518518518518517,351.0
2028,Las_Player17,Las Palmas,24,1272,5,0.20833333333333334,254.4
2028,Las_Player18,Las Palmas,35,2765,14,0.4,197.5
2028,Las_Player19,Las Palmas,6,528,4,0.6666666666666666,132.0
2028,Las_Player20,Las Palmas,15,690,2,0.13333333333333333,345.0
2028,Las_Player21,Las Palmas,29,2088,10,0.3448275862068966,208.8
2028,Las_Player22,Las Palmas,2,78,1,0.5,78.0
2028,Las_Player23,Las Palmas,22,1386,5,0.22727272727272727,277.2
2028,Las_Player24,Las Palmas,34,2822,11,0.3235294117647059,256.54545454545456
2028,Las_Player25,Las Palmas,13,546,5,0.38461538461538464,109.2
2028,Almería_Player1,Almería,15,1140,2,0.13333333333333333,570.0
2028,Almería_Player2,Almería,21,1596,6,0.2857142857142857,266.0
2028,Almería_Player3,Almería,20,1000,10,0.5,100.0
2028,Almería_Player4,Almería,17,1241,5,0.29411764705882354,248.2
2028,Almería_Player5,Almería,8,640,4,0.5,160.0
2028,Almería_Player6,Almería,22,1848,13,0.5909090909090909,142.15384615384616
2028,Almería_Player7,Almería,35,1050,8,0.22857142857142856,131.25
2028,Almería_Player8,Almería,12,540,4,0.3333333333333333,135.0
2028,Almería_Player9,Almería,30,1110,10,0.3333333333333333,111.0
2028,Almería_Player10,Almería,6,510,1,0.16666666666666666,510.0
2028,Almería_Player11,Almería,14,1218,1,0.07142857142857142,1218.0
2028,Almería_Player12,Almería,2,118,2,1.0,59.0
2028,Almería_Player13,Almería,27,2349,6,0.2222222222222222,391.5
2028,Almería_Player14,Almería,23,874,7,0.30434782608695654,124.85714285714286
2028,Almería_Player15,Almería,34,2040,19,0.5588235294117647,107.36842105263158
2028,Almería_Player16,Almería,0,0,0,0.0,0.0
2028,Almería_Player17,Almería,28,336,8,0.2857142857142857,42.0
2028,Almería_Player18,Almería,34,2550,15,0.4411764705882353,170.0
2028,Almería_Player19,Almería,17,1496,5,0.29411764705882354,299.2
2028,Almería_Player20,Almería,1,78,0,0.0,78.0
2028,Almería_Player21,Almería,3,237,0,0.0,237.0
2028,Almería_Player22,Almería,18,1458,4,0.2222222222222222,364.5
2028,Almería_Player23,Almería,33,1881,3,0.09090909090909091,627.0
2028,Almería_Player24,Almería,30,1410,5,0.16666666666666666,282.0
2028,Almería_Player25,Almería,6,360,0,0.0,360.0
2028,Granada_Player1,Granada,25,1675,10,0.4,167.5
2028,Granada_Player2,Granada,12,936,2,0.16666666666666666,468.0
2028,Granada_Player3,Granada,25,350,12,0.48,29.166666666666668
2028,Granada_Player4,Granada,2,152,0,0.0,152.0
2028,Granada_Player5,Granada,37,2664,15,0.40540540540540543,177.6
2028,Granada_Player6,Granada,18,1098,4,0.2222222222222222,274.5
2028,Granada_Player7,Granada,8,400,1,0.125,400.0
2028,Granada_Player8,Granada,33,2013,7,0.21212121212121213,287.57142857142856
2028,Granada_Player9,Granada,23,644,6,0.2608695652173913,107.33333333333333
2028,Granada_Player10,Granada,29,522,8,0.27586206896551724,65.25
2028,Granada_Player11,Granada,16,1200,5,0.3125,240.0
2028,Granada_Player12,Granada,7,567,5,0.7142857142857143,113.4
2028,Granada_Player13,Granada,30,540,11,0.36666666666666664,49.09090909090909
2028,Granada_Player14,Granada,8,448,3,0.375,149.33333333333334
2028,Granada_Player15,Granada,35,770,15,0.42857142857142855,51.333333333333336
2028,Granada_Player16,Granada,12,1116,5,0.4166666666666667,223.2
2028,Granada_Player17,Granada,21,903,3,0.14285714285714285,301.0
2028,Granada_Player18,Granada,7,448,2,0.2857142857142857,224.0
2028,Granada_Player19,Granada,24,1560,7,0.2916666666666667,222.85714285714286
2028,Granada_Player20,Granada,20,1880,4,0.2,470.0
2028,Granada_Player21,Granada,17,969,5,0.29411764705882354,193.8
2028,Granada_Player22,Granada,2,100,1,0.5,100.0
2028,Granada_Player23,Granada,7,616,2,0.2857142857142857,308.0
2028,Granada_Player24,Granada,0,0,0,0.0,0.0
2028,Granada_Player25,Granada,28,1400,8,0.2857142857142857,175.0
2028,Mallorca_Player1,Mallorca,31,1798,8,0.25806451612903225,224.75
2028,Mallorca_Player2,Mallorca,6,162,2,0.3333333333333333,81.0
2028,Mallorca_Player3,Mallorca,36,1944,9,0.25,216.0
2028,Mallorca_Player4,Mallorca,3,258,2,0.6666666666666666,129.0
2028,Mallorca_Player5,Mallorca,28,1876,9,0.32142857142857145,208.44444444444446
2028,Mallorca_Player6,Mallorca,17,1241,5,0.29411764705882354,248.2
2028,Mallorca_Player7,Mallorca,26,1898,5,0.19230769230769232,379.6
2028,Mallorca_Player8,Mallorca,18,324,3,0.16666666666666666,108.0
2028,Mallorca_Player9,Mallorca,14,336,9,0.6428571428571429,37.333333333333336
2028,Mallorca_Player10,Mallorca,35,2730,12,0.34285714285714286,227.5
2028,Mallorca_Player11,Mallorca,36,396,13,0.3611111111111111,30.46153846153846
2028,Mallorca_Player12,Mallorca,4,200,2,0.5,100.0
2028,Mallorca_Player13,Mallorca,1,68,0,0.0,68.0
2028,Mallorca_Player14,Mallorca,26,494,7,0.2692307692307692,70.57142857142857
2028,Mallorca_Player15,Mallorca,21,1134,10,0.47619047619047616,113.4
2028,Mallorca_Player16,Mallorca,13,312,5,0.38461538461538464,62.4
2028,Mallorca_Player17,Mallorca,14,378,2,0.14285714285714285,189.0
2028,Mallorca_Player18,Mallorca,19,931,2,0.10526315789473684,465.5
2028,Mallorca_Player19,Mallorca,13,390,5,0.38461538461538464,78.0
2028,Mallorca_Player20,Mallorca,10,860,4,0.4,215.0
2028,Mallorca_Player21,Mallorca,27,1215,7,0.25925925925925924,173.57142857142858
2028,Mallorca_Player22,Mallorca,29,2088,10,0.3448275862068966,208.8
2028,Mallorca_Player23,Mallorca,20,480,4,0.2,120.0
2028,Mallorca_Player24,Mallorca,1,38,0,0.0,38.0
2028,Mallorca_Player25,Mallorca,26,1794,10,0.38461538461538464,179.4
2028,Rayo_Player1,Rayo Vallecano,3,267,0,0.0,267.0
2028,Rayo_Player2,Rayo Vallecano,37,2109,15,0.40540540540540543,140.6
2028,Rayo_Player3,Rayo Vallecano,35,980,4,0.11428571428571428,245.0
2028,Rayo_Player4,Rayo Vallecano,12,408,3,0.25,136.0
2028,Rayo_Player5,Rayo Vallecano,4,360,1,0.25,360.0
2028,Rayo_Player6,Rayo Vallecano,21,1239,2,0.09523809523809523,619.5
2028,Rayo_Player7,Rayo Vallecano,0,0,0,0.0,0.0
2028,Rayo_Player8,Rayo Vallecano,29,1943,11,0.3793103448275862,176.63636363636363
2028,Rayo_Player9,Rayo Vallecano,18,666,4,0.2222222222222222,166.5
2028,Rayo_Player10,Rayo Vallecano,10,800,4,0.4,200.0
2028,Rayo_Player11,Rayo Vallecano,15,900,5,0.3333333333333333,180.0
